2019-10-16 13:36:17 status half-configured mime-support:all 3.60ubuntu1
2019-10-16 13:36:17 status installed mime-support:all 3.60ubuntu1
2019-10-16 13:36:17 trigproc gnome-menus:amd64 3.32.0-1ubuntu1 <ninguna>
2019-10-16 13:36:17 status half-configured gnome-menus:amd64 3.32.0-1ubuntu1
2019-10-16 13:36:17 status installed gnome-menus:amd64 3.32.0-1ubuntu1
2019-10-16 13:36:17 trigproc man-db:amd64 2.8.5-2 <ninguna>
2019-10-16 13:36:17 status half-configured man-db:amd64 2.8.5-2
2019-10-16 13:36:20 status installed man-db:amd64 2.8.5-2
2019-10-16 13:36:20 trigproc bamfdaemon:amd64 0.5.3+18.04.20180207.2-0ubuntu1 <ninguna>
2019-10-16 13:36:20 status half-configured bamfdaemon:amd64 0.5.3+18.04.20180207.2-0ubuntu1
2019-10-16 13:36:20 status installed bamfdaemon:amd64 0.5.3+18.04.20180207.2-0ubuntu1
2019-10-16 13:36:25 startup archives unpack
2019-10-16 13:36:25 upgrade firefox:amd64 69.0.1+build1-0ubuntu0.19.04.1 69.0.2+build1-0ubuntu0.19.04.1
2019-10-16 13:36:25 status half-configured firefox:amd64 69.0.1+build1-0ubuntu0.19.04.1
2019-10-16 13:36:25 status unpacked firefox:amd64 69.0.1+build1-0ubuntu0.19.04.1
2019-10-16 13:36:25 status half-installed firefox:amd64 69.0.1+build1-0ubuntu0.19.04.1
2019-10-16 13:36:33 status triggers-pending bamfdaemon:amd64 0.5.3+18.04.20180207.2-0ubuntu1
2019-10-16 13:36:33 status triggers-pending gnome-menus:amd64 3.32.0-1ubuntu1
2019-10-16 13:36:33 status triggers-pending desktop-file-utils:amd64 0.23-4ubuntu1
2019-10-16 13:36:33 status triggers-pending mime-support:all 3.60ubuntu1
2019-10-16 13:36:33 status triggers-pending hicolor-icon-theme:all 0.17-2
2019-10-16 13:36:33 status triggers-pending man-db:amd64 2.8.5-2
2019-10-16 13:36:33 status unpacked firefox:amd64 69.0.2+build1-0ubuntu0.19.04.1
2019-10-16 13:36:33 startup packages configure
2019-10-16 13:36:33 configure firefox:amd64 69.0.2+build1-0ubuntu0.19.04.1 <ninguna>
2019-10-16 13:36:33 status unpacked firefox:amd64 69.0.2+build1-0ubuntu0.19.04.1
2019-10-16 13:36:33 status half-configured firefox:amd64 69.0.2+build1-0ubuntu0.19.04.1
2019-10-16 13:36:33 status installed firefox:amd64 69.0.2+build1-0ubuntu0.19.04.1
2019-10-16 13:36:34 trigproc man-db:amd64 2.8.5-2 <ninguna>
2019-10-16 13:36:34 status half-configured man-db:amd64 2.8.5-2
2019-10-16 13:36:36 status installed man-db:amd64 2.8.5-2
2019-10-16 13:36:36 trigproc bamfdaemon:amd64 0.5.3+18.04.20180207.2-0ubuntu1 <ninguna>
2019-10-16 13:36:36 status half-configured bamfdaemon:amd64 0.5.3+18.04.20180207.2-0ubuntu1
2019-10-16 13:36:36 status installed bamfdaemon:amd64 0.5.3+18.04.20180207.2-0ubuntu1
2019-10-16 13:36:36 trigproc desktop-file-utils:amd64 0.23-4ubuntu1 <ninguna>
2019-10-16 13:36:36 status half-configured desktop-file-utils:amd64 0.23-4ubuntu1
2019-10-16 13:36:36 status installed desktop-file-utils:amd64 0.23-4ubuntu1
2019-10-16 13:36:36 trigproc mime-support:all 3.60ubuntu1 <ninguna>
2019-10-16 13:36:36 status half-configured mime-support:all 3.60ubuntu1
2019-10-16 13:36:36 status installed mime-support:all 3.60ubuntu1
2019-10-16 13:36:36 trigproc hicolor-icon-theme:all 0.17-2 <ninguna>
2019-10-16 13:36:36 status half-configured hicolor-icon-theme:all 0.17-2
2019-10-16 13:36:36 status installed hicolor-icon-theme:all 0.17-2
2019-10-16 13:36:36 trigproc gnome-menus:amd64 3.32.0-1ubuntu1 <ninguna>
2019-10-16 13:36:36 status half-configured gnome-menus:amd64 3.32.0-1ubuntu1
2019-10-16 13:36:36 status installed gnome-menus:amd64 3.32.0-1ubuntu1
2019-10-16 13:36:42 startup archives unpack
2019-10-16 13:36:42 upgrade sudo:amd64 1.8.27-1ubuntu1 1.8.27-1ubuntu1.1
2019-10-16 13:36:42 status half-configured sudo:amd64 1.8.27-1ubuntu1
2019-10-16 13:36:42 status unpacked sudo:amd64 1.8.27-1ubuntu1
2019-10-16 13:36:42 status half-installed sudo:amd64 1.8.27-1ubuntu1
2019-10-16 13:36:42 status triggers-pending man-db:amd64 2.8.5-2
2019-10-16 13:36:42 status unpacked sudo:amd64 1.8.27-1ubuntu1.1
2019-10-16 13:36:42 startup packages configure
2019-10-16 13:36:42 configure sudo:amd64 1.8.27-1ubuntu1.1 <ninguna>
2019-10-16 13:36:42 status unpacked sudo:amd64 1.8.27-1ubuntu1.1
2019-10-16 13:36:42 status half-configured sudo:amd64 1.8.27-1ubuntu1.1
2019-10-16 13:36:42 status installed sudo:amd64 1.8.27-1ubuntu1.1
2019-10-16 13:36:42 trigproc man-db:amd64 2.8.5-2 <ninguna>
2019-10-16 13:36:42 status half-configured man-db:amd64 2.8.5-2
2019-10-16 13:36:45 status installed man-db:amd64 2.8.5-2
2019-10-16 13:36:50 startup archives unpack
2019-10-16 13:36:51 install linux-modules-5.0.0-31-generic:amd64 <ninguna> 5.0.0-31.33
2019-10-16 13:36:51 status half-installed linux-modules-5.0.0-31-generic:amd64 5.0.0-31.33
2019-10-16 13:36:53 status unpacked linux-modules-5.0.0-31-generic:amd64 5.0.0-31.33
2019-10-16 13:36:53 install linux-image-5.0.0-31-generic:amd64 <ninguna> 5.0.0-31.33
2019-10-16 13:36:53 status half-installed linux-image-5.0.0-31-generic:amd64 5.0.0-31.33
2019-10-16 13:36:54 status unpacked linux-image-5.0.0-31-generic:amd64 5.0.0-31.33
2019-10-16 13:36:54 install linux-modules-extra-5.0.0-31-generic:amd64 <ninguna> 5.0.0-31.33
2019-10-16 13:36:54 status half-installed linux-modules-extra-5.0.0-31-generic:amd64 5.0.0-31.33
2019-10-16 13:37:00 status unpacked linux-modules-extra-5.0.0-31-generic:amd64 5.0.0-31.33
2019-10-16 13:37:00 upgrade linux-generic:amd64 5.0.0.29.30 5.0.0.31.32
2019-10-16 13:37:00 status half-configured linux-generic:amd64 5.0.0.29.30
2019-10-16 13:37:00 status unpacked linux-generic:amd64 5.0.0.29.30
2019-10-16 13:37:00 status half-installed linux-generic:amd64 5.0.0.29.30
2019-10-16 13:37:00 status unpacked linux-generic:amd64 5.0.0.31.32
2019-10-16 13:37:00 upgrade linux-image-generic:amd64 5.0.0.29.30 5.0.0.31.32
2019-10-16 13:37:00 status half-configured linux-image-generic:amd64 5.0.0.29.30
2019-10-16 13:37:00 status unpacked linux-image-generic:amd64 5.0.0.29.30
2019-10-16 13:37:00 status half-installed linux-image-generic:amd64 5.0.0.29.30
2019-10-16 13:37:01 status unpacked linux-image-generic:amd64 5.0.0.31.32
2019-10-16 13:37:01 install linux-headers-5.0.0-31:all <ninguna> 5.0.0-31.33
2019-10-16 13:37:01 status half-installed linux-headers-5.0.0-31:all 5.0.0-31.33
2019-10-16 13:37:05 status unpacked linux-headers-5.0.0-31:all 5.0.0-31.33
2019-10-16 13:37:05 install linux-headers-5.0.0-31-generic:amd64 <ninguna> 5.0.0-31.33
2019-10-16 13:37:05 status half-installed linux-headers-5.0.0-31-generic:amd64 5.0.0-31.33
2019-10-16 13:37:08 status unpacked linux-headers-5.0.0-31-generic:amd64 5.0.0-31.33
2019-10-16 13:37:08 upgrade linux-headers-generic:amd64 5.0.0.29.30 5.0.0.31.32
2019-10-16 13:37:08 status half-configured linux-headers-generic:amd64 5.0.0.29.30
2019-10-16 13:37:08 status unpacked linux-headers-generic:amd64 5.0.0.29.30
2019-10-16 13:37:08 status half-installed linux-headers-generic:amd64 5.0.0.29.30
2019-10-16 13:37:08 status unpacked linux-headers-generic:amd64 5.0.0.31.32
2019-10-16 13:37:08 startup packages configure
2019-10-16 13:37:08 configure linux-modules-5.0.0-31-generic:amd64 5.0.0-31.33 <ninguna>
2019-10-16 13:37:08 status unpacked linux-modules-5.0.0-31-generic:amd64 5.0.0-31.33
2019-10-16 13:37:08 status half-configured linux-modules-5.0.0-31-generic:amd64 5.0.0-31.33
2019-10-16 13:37:10 status installed linux-modules-5.0.0-31-generic:amd64 5.0.0-31.33
2019-10-16 13:37:10 configure linux-headers-5.0.0-31:all 5.0.0-31.33 <ninguna>
2019-10-16 13:37:10 status unpacked linux-headers-5.0.0-31:all 5.0.0-31.33
2019-10-16 13:37:10 status half-configured linux-headers-5.0.0-31:all 5.0.0-31.33
2019-10-16 13:37:10 status installed linux-headers-5.0.0-31:all 5.0.0-31.33
2019-10-16 13:37:10 configure linux-headers-5.0.0-31-generic:amd64 5.0.0-31.33 <ninguna>
2019-10-16 13:37:10 status unpacked linux-headers-5.0.0-31-generic:amd64 5.0.0-31.33
2019-10-16 13:37:10 status half-configured linux-headers-5.0.0-31-generic:amd64 5.0.0-31.33
2019-10-16 13:38:00 status installed linux-headers-5.0.0-31-generic:amd64 5.0.0-31.33
2019-10-16 13:38:00 configure linux-image-5.0.0-31-generic:amd64 5.0.0-31.33 <ninguna>
2019-10-16 13:38:00 status unpacked linux-image-5.0.0-31-generic:amd64 5.0.0-31.33
2019-10-16 13:38:00 status half-configured linux-image-5.0.0-31-generic:amd64 5.0.0-31.33
2019-10-16 13:38:01 status installed linux-image-5.0.0-31-generic:amd64 5.0.0-31.33
2019-10-16 13:38:01 status triggers-pending linux-image-5.0.0-31-generic:amd64 5.0.0-31.33
2019-10-16 13:38:01 configure linux-headers-generic:amd64 5.0.0.31.32 <ninguna>
2019-10-16 13:38:01 status unpacked linux-headers-generic:amd64 5.0.0.31.32
2019-10-16 13:38:01 status half-configured linux-headers-generic:amd64 5.0.0.31.32
2019-10-16 13:38:01 status installed linux-headers-generic:amd64 5.0.0.31.32
2019-10-16 13:38:01 configure linux-modules-extra-5.0.0-31-generic:amd64 5.0.0-31.33 <ninguna>
2019-10-16 13:38:01 status unpacked linux-modules-extra-5.0.0-31-generic:amd64 5.0.0-31.33
2019-10-16 13:38:01 status half-configured linux-modules-extra-5.0.0-31-generic:amd64 5.0.0-31.33
2019-10-16 13:38:02 status installed linux-modules-extra-5.0.0-31-generic:amd64 5.0.0-31.33
2019-10-16 13:38:02 configure linux-image-generic:amd64 5.0.0.31.32 <ninguna>
2019-10-16 13:38:02 status unpacked linux-image-generic:amd64 5.0.0.31.32
2019-10-16 13:38:02 status half-configured linux-image-generic:amd64 5.0.0.31.32
2019-10-16 13:38:02 status installed linux-image-generic:amd64 5.0.0.31.32
2019-10-16 13:38:02 configure linux-generic:amd64 5.0.0.31.32 <ninguna>
2019-10-16 13:38:02 status unpacked linux-generic:amd64 5.0.0.31.32
2019-10-16 13:38:02 status half-configured linux-generic:amd64 5.0.0.31.32
2019-10-16 13:38:02 status installed linux-generic:amd64 5.0.0.31.32
2019-10-16 13:38:03 trigproc linux-image-5.0.0-31-generic:amd64 5.0.0-31.33 <ninguna>
2019-10-16 13:38:03 status half-configured linux-image-5.0.0-31-generic:amd64 5.0.0-31.33
2019-10-16 13:38:27 status installed linux-image-5.0.0-31-generic:amd64 5.0.0-31.33
2019-10-16 13:38:32 startup archives unpack
2019-10-16 13:38:32 upgrade thunderbird-locale-en-us:all 1:60.8.0+build1-0ubuntu0.19.04.1 1:60.9.0+build1-0ubuntu0.19.04.1
2019-10-16 13:38:32 status half-configured thunderbird-locale-en-us:all 1:60.8.0+build1-0ubuntu0.19.04.1
2019-10-16 13:38:32 status unpacked thunderbird-locale-en-us:all 1:60.8.0+build1-0ubuntu0.19.04.1
2019-10-16 13:38:32 status half-installed thunderbird-locale-en-us:all 1:60.8.0+build1-0ubuntu0.19.04.1
2019-10-16 13:38:32 status unpacked thunderbird-locale-en-us:all 1:60.9.0+build1-0ubuntu0.19.04.1
2019-10-16 13:38:32 startup packages configure
2019-10-16 13:38:32 configure thunderbird-locale-en-us:all 1:60.9.0+build1-0ubuntu0.19.04.1 <ninguna>
2019-10-16 13:38:32 status unpacked thunderbird-locale-en-us:all 1:60.9.0+build1-0ubuntu0.19.04.1
2019-10-16 13:38:32 status half-configured thunderbird-locale-en-us:all 1:60.9.0+build1-0ubuntu0.19.04.1
2019-10-16 13:38:32 status installed thunderbird-locale-en-us:all 1:60.9.0+build1-0ubuntu0.19.04.1
2019-10-16 13:38:38 startup archives unpack
2019-10-16 13:38:38 upgrade libsoup2.4-1:amd64 2.66.1-1 2.66.1-1ubuntu0.1
2019-10-16 13:38:38 status triggers-pending libc-bin:amd64 2.29-0ubuntu2
2019-10-16 13:38:38 status half-configured libsoup2.4-1:amd64 2.66.1-1
2019-10-16 13:38:38 status unpacked libsoup2.4-1:amd64 2.66.1-1
2019-10-16 13:38:38 status half-installed libsoup2.4-1:amd64 2.66.1-1
2019-10-16 13:38:38 status unpacked libsoup2.4-1:amd64 2.66.1-1ubuntu0.1
2019-10-16 13:38:38 startup packages configure
2019-10-16 13:38:38 configure libsoup2.4-1:amd64 2.66.1-1ubuntu0.1 <ninguna>
2019-10-16 13:38:38 status unpacked libsoup2.4-1:amd64 2.66.1-1ubuntu0.1
2019-10-16 13:38:38 status half-configured libsoup2.4-1:amd64 2.66.1-1ubuntu0.1
2019-10-16 13:38:38 status installed libsoup2.4-1:amd64 2.66.1-1ubuntu0.1
2019-10-16 13:38:38 trigproc libc-bin:amd64 2.29-0ubuntu2 <ninguna>
2019-10-16 13:38:38 status half-configured libc-bin:amd64 2.29-0ubuntu2
2019-10-16 13:38:38 status installed libc-bin:amd64 2.29-0ubuntu2
2019-10-16 13:38:43 startup archives unpack
2019-10-16 13:38:43 upgrade linux-signed-generic:amd64 5.0.0.29.30 5.0.0.31.32
2019-10-16 13:38:43 status half-configured linux-signed-generic:amd64 5.0.0.29.30
2019-10-16 13:38:43 status unpacked linux-signed-generic:amd64 5.0.0.29.30
2019-10-16 13:38:43 status half-installed linux-signed-generic:amd64 5.0.0.29.30
2019-10-16 13:38:43 status unpacked linux-signed-generic:amd64 5.0.0.31.32
2019-10-16 13:38:44 startup packages configure
2019-10-16 13:38:44 configure linux-signed-generic:amd64 5.0.0.31.32 <ninguna>
2019-10-16 13:38:44 status unpacked linux-signed-generic:amd64 5.0.0.31.32
2019-10-16 13:38:44 status half-configured linux-signed-generic:amd64 5.0.0.31.32
2019-10-16 13:38:44 status installed linux-signed-generic:amd64 5.0.0.31.32
2019-10-16 13:38:49 startup archives unpack
2019-10-16 13:38:50 upgrade linux-libc-dev:amd64 5.0.0-29.31 5.0.0-31.33
2019-10-16 13:38:50 status half-configured linux-libc-dev:amd64 5.0.0-29.31
2019-10-16 13:38:50 status unpacked linux-libc-dev:amd64 5.0.0-29.31
2019-10-16 13:38:50 status half-installed linux-libc-dev:amd64 5.0.0-29.31
2019-10-16 13:38:50 status unpacked linux-libc-dev:amd64 5.0.0-31.33
2019-10-16 13:38:50 startup packages configure
2019-10-16 13:38:50 configure linux-libc-dev:amd64 5.0.0-31.33 <ninguna>
2019-10-16 13:38:50 status unpacked linux-libc-dev:amd64 5.0.0-31.33
2019-10-16 13:38:50 status half-configured linux-libc-dev:amd64 5.0.0-31.33
2019-10-16 13:38:50 status installed linux-libc-dev:amd64 5.0.0-31.33
2019-10-16 13:38:56 startup archives unpack
2019-10-16 13:38:56 upgrade libsoup-gnome2.4-1:amd64 2.66.1-1 2.66.1-1ubuntu0.1
2019-10-16 13:38:56 status triggers-pending libc-bin:amd64 2.29-0ubuntu2
2019-10-16 13:38:56 status half-configured libsoup-gnome2.4-1:amd64 2.66.1-1
2019-10-16 13:38:56 status unpacked libsoup-gnome2.4-1:amd64 2.66.1-1
2019-10-16 13:38:56 status half-installed libsoup-gnome2.4-1:amd64 2.66.1-1
2019-10-16 13:38:56 status unpacked libsoup-gnome2.4-1:amd64 2.66.1-1ubuntu0.1
2019-10-16 13:38:56 startup packages configure
2019-10-16 13:38:56 configure libsoup-gnome2.4-1:amd64 2.66.1-1ubuntu0.1 <ninguna>
2019-10-16 13:38:56 status unpacked libsoup-gnome2.4-1:amd64 2.66.1-1ubuntu0.1
2019-10-16 13:38:56 status half-configured libsoup-gnome2.4-1:amd64 2.66.1-1ubuntu0.1
2019-10-16 13:38:56 status installed libsoup-gnome2.4-1:amd64 2.66.1-1ubuntu0.1
2019-10-16 13:38:56 trigproc libc-bin:amd64 2.29-0ubuntu2 <ninguna>
2019-10-16 13:38:56 status half-configured libc-bin:amd64 2.29-0ubuntu2
2019-10-16 13:38:56 status installed libc-bin:amd64 2.29-0ubuntu2
2019-10-16 13:39:02 startup archives unpack
2019-10-16 13:39:02 upgrade aspell:amd64 0.60.7~20110707-6 0.60.7~20110707-6ubuntu0.1
2019-10-16 13:39:02 status half-configured aspell:amd64 0.60.7~20110707-6
2019-10-16 13:39:02 status unpacked aspell:amd64 0.60.7~20110707-6
2019-10-16 13:39:02 status half-installed aspell:amd64 0.60.7~20110707-6
2019-10-16 13:39:02 status triggers-pending man-db:amd64 2.8.5-2
2019-10-16 13:39:02 status unpacked aspell:amd64 0.60.7~20110707-6ubuntu0.1
2019-10-16 13:39:02 upgrade libaspell15:amd64 0.60.7~20110707-6 0.60.7~20110707-6ubuntu0.1
2019-10-16 13:39:02 status triggers-pending libc-bin:amd64 2.29-0ubuntu2
2019-10-16 13:39:02 status half-configured libaspell15:amd64 0.60.7~20110707-6
2019-10-16 13:39:02 status unpacked libaspell15:amd64 0.60.7~20110707-6
2019-10-16 13:39:02 status half-installed libaspell15:amd64 0.60.7~20110707-6
2019-10-16 13:39:03 status unpacked libaspell15:amd64 0.60.7~20110707-6ubuntu0.1
2019-10-16 13:39:03 startup packages configure
2019-10-16 13:39:03 configure libaspell15:amd64 0.60.7~20110707-6ubuntu0.1 <ninguna>
2019-10-16 13:39:03 status unpacked libaspell15:amd64 0.60.7~20110707-6ubuntu0.1
2019-10-16 13:39:03 status half-configured libaspell15:amd64 0.60.7~20110707-6ubuntu0.1
2019-10-16 13:39:03 status installed libaspell15:amd64 0.60.7~20110707-6ubuntu0.1
2019-10-16 13:39:03 configure aspell:amd64 0.60.7~20110707-6ubuntu0.1 <ninguna>
2019-10-16 13:39:03 status unpacked aspell:amd64 0.60.7~20110707-6ubuntu0.1
2019-10-16 13:39:03 status half-configured aspell:amd64 0.60.7~20110707-6ubuntu0.1
2019-10-16 13:39:03 status installed aspell:amd64 0.60.7~20110707-6ubuntu0.1
2019-10-16 13:39:03 status triggers-pending dictionaries-common:all 1.28.1
2019-10-16 13:39:03 trigproc man-db:amd64 2.8.5-2 <ninguna>
2019-10-16 13:39:03 status half-configured man-db:amd64 2.8.5-2
2019-10-16 13:39:05 status installed man-db:amd64 2.8.5-2
2019-10-16 13:39:05 trigproc libc-bin:amd64 2.29-0ubuntu2 <ninguna>
2019-10-16 13:39:05 status half-configured libc-bin:amd64 2.29-0ubuntu2
2019-10-16 13:39:06 status installed libc-bin:amd64 2.29-0ubuntu2
2019-10-16 13:39:06 trigproc dictionaries-common:all 1.28.1 <ninguna>
2019-10-16 13:39:06 status half-configured dictionaries-common:all 1.28.1
2019-10-16 13:39:06 status installed dictionaries-common:all 1.28.1
2019-10-16 13:39:11 startup archives unpack
2019-10-16 13:39:11 upgrade firefox-locale-es:amd64 69.0.1+build1-0ubuntu0.19.04.1 69.0.2+build1-0ubuntu0.19.04.1
2019-10-16 13:39:11 status half-configured firefox-locale-es:amd64 69.0.1+build1-0ubuntu0.19.04.1
2019-10-16 13:39:11 status unpacked firefox-locale-es:amd64 69.0.1+build1-0ubuntu0.19.04.1
2019-10-16 13:39:11 status half-installed firefox-locale-es:amd64 69.0.1+build1-0ubuntu0.19.04.1
2019-10-16 13:39:11 status unpacked firefox-locale-es:amd64 69.0.2+build1-0ubuntu0.19.04.1
2019-10-16 13:39:12 startup packages configure
2019-10-16 13:39:12 configure firefox-locale-es:amd64 69.0.2+build1-0ubuntu0.19.04.1 <ninguna>
2019-10-16 13:39:12 status unpacked firefox-locale-es:amd64 69.0.2+build1-0ubuntu0.19.04.1
2019-10-16 13:39:12 status half-configured firefox-locale-es:amd64 69.0.2+build1-0ubuntu0.19.04.1
2019-10-16 13:39:12 status installed firefox-locale-es:amd64 69.0.2+build1-0ubuntu0.19.04.1
2019-10-17 14:36:40 startup packages remove
2019-10-17 14:36:40 status installed linux-modules-extra-5.0.0-27-generic:amd64 5.0.0-27.28
2019-10-17 14:36:41 remove linux-modules-extra-5.0.0-27-generic:amd64 5.0.0-27.28 <ninguna>
2019-10-17 14:36:41 status half-configured linux-modules-extra-5.0.0-27-generic:amd64 5.0.0-27.28
2019-10-17 14:36:41 status half-installed linux-modules-extra-5.0.0-27-generic:amd64 5.0.0-27.28
2019-10-17 14:36:42 status config-files linux-modules-extra-5.0.0-27-generic:amd64 5.0.0-27.28
2019-10-17 14:36:42 status installed linux-image-5.0.0-27-generic:amd64 5.0.0-27.28
2019-10-17 14:36:42 remove linux-image-5.0.0-27-generic:amd64 5.0.0-27.28 <ninguna>
2019-10-17 14:36:42 status half-configured linux-image-5.0.0-27-generic:amd64 5.0.0-27.28
2019-10-17 14:36:44 status half-installed linux-image-5.0.0-27-generic:amd64 5.0.0-27.28
2019-10-17 14:36:46 status config-files linux-image-5.0.0-27-generic:amd64 5.0.0-27.28
2019-10-17 14:36:47 startup packages configure
2019-10-17 14:36:52 startup packages remove
2019-10-17 14:36:52 status installed linux-headers-5.0.0-27-generic:amd64 5.0.0-27.28
2019-10-17 14:36:52 remove linux-headers-5.0.0-27-generic:amd64 5.0.0-27.28 <ninguna>
2019-10-17 14:36:52 status half-configured linux-headers-5.0.0-27-generic:amd64 5.0.0-27.28
2019-10-17 14:36:52 status half-installed linux-headers-5.0.0-27-generic:amd64 5.0.0-27.28
2019-10-17 14:36:53 status config-files linux-headers-5.0.0-27-generic:amd64 5.0.0-27.28
2019-10-17 14:36:53 status not-installed linux-headers-5.0.0-27-generic:amd64 <ninguna>
2019-10-17 14:36:53 status installed linux-headers-5.0.0-27:all 5.0.0-27.28
2019-10-17 14:36:53 remove linux-headers-5.0.0-27:all 5.0.0-27.28 <ninguna>
2019-10-17 14:36:53 status half-configured linux-headers-5.0.0-27:all 5.0.0-27.28
2019-10-17 14:36:53 status half-installed linux-headers-5.0.0-27:all 5.0.0-27.28
2019-10-17 14:36:55 status config-files linux-headers-5.0.0-27:all 5.0.0-27.28
2019-10-17 14:36:55 status not-installed linux-headers-5.0.0-27:all <ninguna>
2019-10-17 14:36:55 startup packages configure
2019-10-17 14:37:02 startup packages remove
2019-10-17 14:37:02 status installed linux-modules-5.0.0-27-generic:amd64 5.0.0-27.28
2019-10-17 14:37:02 remove linux-modules-5.0.0-27-generic:amd64 5.0.0-27.28 <ninguna>
2019-10-17 14:37:02 status half-configured linux-modules-5.0.0-27-generic:amd64 5.0.0-27.28
2019-10-17 14:37:02 status half-installed linux-modules-5.0.0-27-generic:amd64 5.0.0-27.28
2019-10-17 14:37:02 status config-files linux-modules-5.0.0-27-generic:amd64 5.0.0-27.28
2019-10-17 14:37:02 startup packages configure
2019-10-17 14:37:16 startup archives unpack
2019-10-17 14:37:16 upgrade libtiff5:amd64 4.0.10-4 4.0.10-4ubuntu0.1
2019-10-17 14:37:16 status triggers-pending libc-bin:amd64 2.29-0ubuntu2
2019-10-17 14:37:16 status half-configured libtiff5:amd64 4.0.10-4
2019-10-17 14:37:16 status unpacked libtiff5:amd64 4.0.10-4
2019-10-17 14:37:16 status half-installed libtiff5:amd64 4.0.10-4
2019-10-17 14:37:16 status unpacked libtiff5:amd64 4.0.10-4ubuntu0.1
2019-10-17 14:37:17 startup packages configure
2019-10-17 14:37:17 configure libtiff5:amd64 4.0.10-4ubuntu0.1 <ninguna>
2019-10-17 14:37:17 status unpacked libtiff5:amd64 4.0.10-4ubuntu0.1
2019-10-17 14:37:17 status half-configured libtiff5:amd64 4.0.10-4ubuntu0.1
2019-10-17 14:37:17 status installed libtiff5:amd64 4.0.10-4ubuntu0.1
2019-10-17 14:37:17 trigproc libc-bin:amd64 2.29-0ubuntu2 <ninguna>
2019-10-17 14:37:17 status half-configured libc-bin:amd64 2.29-0ubuntu2
2019-10-17 14:37:17 status installed libc-bin:amd64 2.29-0ubuntu2
2019-10-23 17:50:00 startup archives unpack
2019-10-23 17:50:00 upgrade base-files:amd64 10.1ubuntu9.1 10.1ubuntu9.2
2019-10-23 17:50:00 status half-configured base-files:amd64 10.1ubuntu9.1
2019-10-23 17:50:00 status unpacked base-files:amd64 10.1ubuntu9.1
2019-10-23 17:50:00 status half-installed base-files:amd64 10.1ubuntu9.1
2019-10-23 17:50:00 status triggers-pending plymouth-theme-ubuntu-text:amd64 0.9.4-1ubuntu1
2019-10-23 17:50:00 status triggers-pending cracklib-runtime:amd64 2.9.6-2
2019-10-23 17:50:00 status triggers-pending install-info:amd64 6.5.0.dfsg.1-4build1
2019-10-23 17:50:00 status triggers-pending man-db:amd64 2.8.5-2
2019-10-23 17:50:01 status unpacked base-files:amd64 10.1ubuntu9.2
2019-10-23 17:50:01 startup packages configure
2019-10-23 17:50:01 configure base-files:amd64 10.1ubuntu9.2 <none>
2019-10-23 17:50:01 status unpacked base-files:amd64 10.1ubuntu9.2
2019-10-23 17:50:01 status half-configured base-files:amd64 10.1ubuntu9.2
2019-10-23 17:50:03 status installed base-files:amd64 10.1ubuntu9.2
2019-10-23 17:50:03 startup archives unpack
2019-10-23 17:50:03 upgrade bsdutils:amd64 1:2.33.1-0.1ubuntu2 1:2.33.1-0.1ubuntu3
2019-10-23 17:50:03 status half-configured bsdutils:amd64 1:2.33.1-0.1ubuntu2
2019-10-23 17:50:03 status unpacked bsdutils:amd64 1:2.33.1-0.1ubuntu2
2019-10-23 17:50:03 status half-installed bsdutils:amd64 1:2.33.1-0.1ubuntu2
2019-10-23 17:50:03 status unpacked bsdutils:amd64 1:2.33.1-0.1ubuntu3
2019-10-23 17:50:03 startup packages configure
2019-10-23 17:50:03 configure bsdutils:amd64 1:2.33.1-0.1ubuntu3 <none>
2019-10-23 17:50:03 status unpacked bsdutils:amd64 1:2.33.1-0.1ubuntu3
2019-10-23 17:50:03 status half-configured bsdutils:amd64 1:2.33.1-0.1ubuntu3
2019-10-23 17:50:03 status installed bsdutils:amd64 1:2.33.1-0.1ubuntu3
2019-10-23 17:50:03 startup archives unpack
2019-10-23 17:50:03 upgrade libuuid1:amd64 2.33.1-0.1ubuntu2 2.33.1-0.1ubuntu3
2019-10-23 17:50:03 status triggers-pending libc-bin:amd64 2.29-0ubuntu2
2019-10-23 17:50:03 status half-configured libuuid1:amd64 2.33.1-0.1ubuntu2
2019-10-23 17:50:03 status unpacked libuuid1:amd64 2.33.1-0.1ubuntu2
2019-10-23 17:50:03 status half-installed libuuid1:amd64 2.33.1-0.1ubuntu2
2019-10-23 17:50:03 status unpacked libuuid1:amd64 2.33.1-0.1ubuntu3
2019-10-23 17:50:04 startup packages configure
2019-10-23 17:50:04 configure libuuid1:amd64 2.33.1-0.1ubuntu3 <none>
2019-10-23 17:50:04 status unpacked libuuid1:amd64 2.33.1-0.1ubuntu3
2019-10-23 17:50:04 status half-configured libuuid1:amd64 2.33.1-0.1ubuntu3
2019-10-23 17:50:04 status installed libuuid1:amd64 2.33.1-0.1ubuntu3
2019-10-23 17:50:04 startup archives unpack
2019-10-23 17:50:04 upgrade libblkid1:amd64 2.33.1-0.1ubuntu2 2.33.1-0.1ubuntu3
2019-10-23 17:50:04 status half-configured libblkid1:amd64 2.33.1-0.1ubuntu2
2019-10-23 17:50:04 status unpacked libblkid1:amd64 2.33.1-0.1ubuntu2
2019-10-23 17:50:04 status half-installed libblkid1:amd64 2.33.1-0.1ubuntu2
